Region,Participant_IMD,Contact_IMD,Participant_age_group,Contact_age_group,mean,lower,upper
North West,1,1,45-49,5-9,0.25099825633733813,0.10398542357584935,0.46197705832305674
South East,1,1,45-49,5-9,0.12385791119572032,0,0.35649221816207155
South West,1,1,45-49,5-9,0.13078017299582959,0,0.37095407417430365
West Midlands,1,1,45-49,5-9,0.14287349475041863,0.04484945246543293,0.2683741382699351
Yorkshire and the Humber,1,1,45-49,5-9,0.23786127678233782,0.07602388390302012,0.4799430277400214
East Midlands,1,1,45-49,10-14,0.31789517671961975,0,0.746014016747193
East of England,1,1,45-49,10-14,0.29664602301256293,0.1054130302087445,0.5059686601910024
Greater London,1,1,45-49,10-14,0.18117520167072645,0.050602280427287115,0.35046249916001676
North East,1,1,45-49,10-14,0.10512322527668613,0,0.25307318942772883
North West,1,1,45-49,10-14,0.2450991647476219,0.10375108827304155,0.4131426276054687
South East,1,1,45-49,10-14,0.12857048732841975,0,0.3207786141298949
South West,1,1,45-49,10-14,0.2883064196118538,0,0.6444853068490922
West Midlands,1,1,45-49,10-14,0.2772347887581366,0.13170693527447322,0.47127354344203387
Yorkshire and the Humber,1,1,45-49,10-14,0.2606635662994482,0.099744073417528,0.6550437324892865
East Midlands,1,1,45-49,15-19,0.26136418847809695,0.046813364059035724,0.5615500770061387
East of England,1,1,45-49,15-19,0.4365167014748248,0.16571980316224516,0.8104860058993136
Greater London,1,1,45-49,15-19,0.22336183145934108,0.09174651122922384,0.394673981026351
North East,1,1,45-49,15-19,0.2073044208143463,0,0.44567807837134915
North West,1,1,45-49,15-19,0.2486855323992667,0.0976876643945557,0.4545984173060007
South East,1,1,45-49,15-19,0.27086215116307893,0.0458814818275631,0.524536210700691
South West,1,1,45-49,15-19,0.2771188309884554,0,0.6496057158458459
West Midlands,1,1,45-49,15-19,0.42079333733917823,0.22490527145214617,0.6703687293463272
Yorkshire and the Humber,1,1,45-49,15-19,0.2690439707377254,0.11808609896337811,0.4585154895974083
East Midlands,1,1,45-49,20-24,0.28609615237409225,0,0.7499790013649503
East of England,1,1,45-49,20-24,0.20273104065164416,0,0.48686207604371234
Greater London,1,1,45-49,20-24,0.12058362173530954,0.022445361124302392,0.24540421834609194
North East,1,1,45-49,20-24,0.4051044048186468,0.07142857175785071,0.8946643557482447
North West,1,1,45-49,20-24,0.2267120119052813,0.08305367741871683,0.39487616353747934
South East,1,1,45-49,20-24,0.08757808404639585,0,0.2983374621780391
South West,1,1,45-49,20-24,0.2572626135493801,0,1.271543641241937
West Midlands,1,1,45-49,20-24,0.28520209776372424,0.12141694746202311,0.4897942961505404
Yorkshire and the Humber,1,1,45-49,20-24,0.548788225272406,0.08972335036631707,1.2824884752995331
East Midlands,1,1,45-49,25-29,0.30752303270006676,0,1.2040673765359284
East of England,1,1,45-49,25-29,0.07439481721630421,0,0.2727613231268758
Greater London,1,1,45-49,25-29,0.18303945931717444,0.06291330889046018,0.32226663410742096
North East,1,1,45-49,25-29,0.3084762110738508,0.0909090911127855,0.613974371117889
North West,1,1,45-49,25-29,0.24622501541643882,0.09909588146114896,0.41230580144288237
South East,1,1,45-49,25-29,0.05636479349616027,0,0.200000001476381
South West,1,1,45-49,25-29,0.08751798691590729,0,0.3088054044620745
West Midlands,1,1,45-49,25-29,0.3149066009117514,0.1296385600396744,0.577651445980742
Yorkshire and the Humber,1,1,45-49,25-29,0.3100421941908387,0.12604891012925776,0.5232422337713307
East Midlands,1,1,45-49,30-34,0.16677781890013715,0,0.4861628350281926
East of England,1,1,45-49,30-34,0.1344450408934812,0,0.3619106807609597
Greater London,1,1,45-49,30-34,0.11978296994667419,0.02334576198704313,0.2560826829149765
North East,1,1,45-49,30-34,0.11502816109355096,0,0.2917841493518589
North West,1,1,45-49,30-34,0.28800207440353925,0.12167338296774763,0.48823325640470716
South East,1,1,45-49,30-34,0.08205017096463486,0,0.3009862873204033
South West,1,1,45-49,30-34,0.14391008833388333,0,0.41421990833377853
West Midlands,1,1,45-49,30-34,0.28839872379129283,0.12493356824720178,0.4896005354274948
Yorkshire and the Humber,1,1,45-49,30-34,0.18032247343527746,0.053551256185847926,0.33461711972959596
East Midlands,1,1,45-49,35-39,0.3368644371214723,0,0.9312080450254615
East of England,1,1,45-49,35-39,0.05403930066832122,0,0.20919617284057482
Greater London,1,1,45-49,35-39,0.10665790783106775,0,0.2299154708254963
North East,1,1,45-49,35-39,0.29598992327260226,0.07537197042267982,0.5935111819081396
North West,1,1,45-49,35-39,0.3605058803155873,0.1948563921726335,0.5785418505628073
South East,1,1,45-49,35-39,0.12319989361362678,0,0.32771375725674584
South West,1,1,45-49,35-39,0.09971414613221483,0,0.32261640953931714
West Midlands,1,1,45-49,35-39,0.30238750720118257,0.13162751185295102,0.6202782218560694
Yorkshire and the Humber,1,1,45-49,35-39,0.3190602247977429,0.12089957892490293,0.5516714849382462
East Midlands,1,1,45-49,40-44,0.24007801560580821,0.042489671145153535,0.5325713530374524
East of England,1,1,45-49,40-44,0.29725165967048806,0.09235945599451237,0.5378716495868083
Greater London,1,1,45-49,40-44,0.17661770082831615,0.03567850330756752,0.3760070963380988
North East,1,1,45-49,40-44,0.43716451320171246,0.16034507299708722,0.868549666980632
North West,1,1,45-49,40-44,0.31622915057778916,0.14104605479860213,0.5385873128078134
South East,1,1,45-49,40-44,0.1662179264752777,0,0.3447864184938871
South West,1,1,45-49,40-44,0.15726955689838917,0,0.4188861966342652
West Midlands,1,1,45-49,40-44,0.395902041780646,0.16665900413359971,0.6711330922799096
Yorkshire and the Humber,1,1,45-49,40-44,0.2963739175825216,0.13035247122205224,0.5125904189733167
East Midlands,1,1,45-49,45-49,0.47425757274353925,0,1.5000003002154003
East of England,1,1,45-49,45-49,0.3590097724098,0,0.800000008378261
Greater London,1,1,45-49,45-49,0.22707284909555867,0,0.46676559258814243
North East,1,1,45-49,45-49,0.12453166909009564,0,0.375000000195748
North West,1,1,45-49,45-49,0.27187914021486276,0.05882352955163599,0.5666672839140853
South East,1,1,45-49,45-49,0.2730959871593306,0,0.6250004172537941
South West,1,1,45-49,45-49,0.34376612432989156,0,1.0000000000039324
West Midlands,1,1,45-49,45-49,0.5949953406615472,0.2855714574395396,1.1111116013473599
Yorkshire and the Humber,1,1,45-49,45-49,0.4720051252950284,0.181818181829299,0.956519617504339
East Midlands,1,1,45-49,50-54,0.23840107536645316,0,0.6271501929868035
East of England,1,1,45-49,50-54,0.13808532347939875,0,0.35001256669744946
Greater London,1,1,45-49,50-54,0.14773355135162677,0.02790673617697121,0.3032931219071773
North East,1,1,45-49,50-54,0.19417577787556892,0.04166666680891885,0.38408117478008896
North West,1,1,45-49,50-54,0.191973502643124,0.07935177963717416,0.32551432083313336
South East,1,1,45-49,50-54,0.1420117175302337,0,0.33654011037923404
South West,1,1,45-49,50-54,0.08868499665240744,0,0.3023494849118683
West Midlands,1,1,45-49,50-54,0.20187082209977777,0.08501810702189129,0.3330921150359148
Yorkshire and the Humber,1,1,45-49,50-54,0.39611224168084197,0.2216416005649782,0.5823145228179059
East Midlands,1,1,45-49,55-59,0.19270849383409894,0,0.531546272373855
East of England,1,1,45-49,55-59,0.045256876182885784,0,0.16666666672664865
Greater London,1,1,45-49,55-59,0.09878110148644752,0,0.23303519016644042
North East,1,1,45-49,55-59,0.06517282984698124,0,0.2159606534803363
North West,1,1,45-49,55-59,0.13953883221099525,0.04353995917717459,0.25793844877746924
South East,1,1,45-49,55-59,0.06279493866918658,0,0.27423938230299955
South West,1,1,45-49,55-59,0.10174104447712737,0,0.29265149659411344
West Midlands,1,1,45-49,55-59,0.14395414113739474,0.038983754975000715,0.2805413395310461
Yorkshire and the Humber,1,1,45-49,55-59,0.09754069723632473,0,0.24251503547694528
East Midlands,1,1,45-49,60-64,0.09435635808052271,0,0.2787657334677772
East of England,1,1,45-49,60-64,0.07770716730542883,0,0.2392659027289182
Greater London,1,1,45-49,60-64,0.05075250343704392,0,0.18401530100492333
North East,1,1,45-49,60-64,0.15146477366561226,0.031204044288634835,0.3232361243839705
North West,1,1,45-49,60-64,0.10275727369891295,0.02013400127831714,0.21465848850224095
South East,1,1,45-49,60-64,0.23132115827602925,0,0.6329939108365076
South West,1,1,45-49,60-64,0.03511703208450642,0,0.1665547402648382
West Midlands,1,1,45-49,60-64,0.19026621274426792,0.06240344573555927,0.35254947739852044
Yorkshire and the Humber,1,1,45-49,60-64,0.08856428955444648,0.015886507522194067,0.20016999946165345
East Midlands,1,1,45-49,65-69,0.09940574555527847,0,0.35220860645417285
East of England,1,1,45-49,65-69,0.027712041078067448,0,0.12648145844929537
Greater London,1,1,45-49,65-69,0.01933660846270622,0,0.09029365964674006
North East,1,1,45-49,65-69,0.10486968549497142,0,0.2740062987304464
North West,1,1,45-49,65-69,0.1615619919210961,0.024680566181502082,0.3704423402992651
South East,1,1,45-49,65-69,0.016430870826155825,0,0.10804669961949645
South West,1,1,45-49,65-69,0.012555145831855423,0,0.13286408563012747
West Midlands,1,1,45-49,65-69,0.13896277383339486,0.02272727272727275,0.29219488528706083
Yorkshire and the Humber,1,1,45-49,65-69,0.06422866364192314,0,0.23822813967745807
East Midlands,1,1,45-49,70-74,0.1594133213937071,0,0.5866984729314441
East of England,1,1,45-49,70-74,0.06595674211044335,0,0.20000000152220365
Greater London,1,1,45-49,70-74,0.031223282943933662,0,0.1859333626505235
North East,1,1,45-49,70-74,0.06036351647911343,0,0.1895087666469939
North West,1,1,45-49,70-74,0.06577223102030955,0,0.14958274766188648
South East,1,1,45-49,70-74,0.09787884913760435,0,0.29470683235605155
South West,1,1,45-49,70-74,0.05394366352753304,0,0.23963662481361955
West Midlands,1,1,45-49,70-74,0.08247896015939725,0.0156250000188616,0.19822957817061726
Yorkshire and the Humber,1,1,45-49,70-74,0.07903526594430067,0,0.22805225862056377
East Midlands,1,1,45-49,75+,0.06311131406285146,0,0.3000001077416905
East of England,1,1,45-49,75+,0.02518629973102449,0,0.16666749397381153
Greater London,1,1,45-49,75+,0.015925548805570015,0,0.0909106273528295
North East,1,1,45-49,75+,0.26717504555359944,0,0.731467035601752
North West,1,1,45-49,75+,0.13058865163940228,0,0.2756854694835476
South East,1,1,45-49,75+,0.057086430816230646,0,0.23232772141518535
South West,1,1,45-49,75+,0.035752764829330784,0,0.30438676181681046
West Midlands,1,1,45-49,75+,0.12712430578975384,0.0147058823687642,0.34605360172991106
Yorkshire and the Humber,1,1,45-49,75+,0.21076281789687215,0.02631578959656885,0.5057428250268458
East Midlands,1,1,50-54,0-4,0.051584251132662864,0,0.25669682149372836
East of England,1,1,50-54,0-4,0.09339652218588887,0,0.38897326934032944
Greater London,1,1,50-54,0-4,0.0569914314332653,0,0.19109990394907064
North East,1,1,50-54,0-4,0.04124229744159816,0,0.16988160933066773
North West,1,1,50-54,0-4,0.1913618233500478,0.014695378167044174,0.4956536372014597
South East,1,1,50-54,0-4,0.17173068981145356,0,0.4723483802066697
South West,1,1,50-54,0-4,0.02269610492039578,0,0.22949503928035864
West Midlands,1,1,50-54,0-4,0.1177381791180346,0,0.2603526627098849
Yorkshire and the Humber,1,1,50-54,0-4,0.04159109124038802,0,0.13113683127454667
East Midlands,1,1,50-54,5-9,0.11117408485801418,0,0.2846515023297877
East of England,1,1,50-54,5-9,0.14465100216321572,0,0.5557289638277773
Greater London,1,1,50-54,5-9,0.08919506369606293,0.016241174863708678,0.18939810582419575
North East,1,1,50-54,5-9,0.12142764584251509,0,0.30935425950608514
North West,1,1,50-54,5-9,0.07114857874092972,0.013358736367804208,0.1450215502741308
South East,1,1,50-54,5-9,0.08305865729114659,0,0.2435150109437084
South West,1,1,50-54,5-9,0.04379268596298032,0,0.1757544439469137
West Midlands,1,1,50-54,5-9,0.09213309217372999,0,0.217163452539481
Yorkshire and the Humber,1,1,50-54,5-9,0.14800653141716397,0.04091505726741223,0.29150146910490704
East Midlands,1,1,50-54,10-14,0.10818478143689206,0,0.33161825929454103
East of England,1,1,50-54,10-14,0.18742279332257908,0.029011597613406825,0.5170458421022903
Greater London,1,1,50-54,10-14,0.13230190920367607,0.01865818827674488,0.32628582983323734
North East,1,1,50-54,10-14,0.2045785685252737,0.035705661006107746,0.4343480768832153
North West,1,1,50-54,10-14,0.16296785476274278,0.07005008577541381,0.2806023991747283
South East,1,1,50-54,10-14,0.22935007796754955,0.0408832590098092,0.46841940529947157
South West,1,1,50-54,10-14,0.11734912805502123,0,0.36416934759469455
West Midlands,1,1,50-54,10-14,0.17674194066715104,0.06854548507266231,0.3021518911459778
Yorkshire and the Humber,1,1,50-54,10-14,0.16494823760384317,0.058930451888190245,0.2827048220828166
East Midlands,1,1,50-54,15-19,0.1642360486067299,0,0.36084023445052177
East of England,1,1,50-54,15-19,0.20741877024533611,0.033139824903682474,0.5970928682537623
Greater London,1,1,50-54,15-19,0.25024208129511627,0.08690123996067309,0.42661885079187617
North East,1,1,50-54,15-19,0.20790791799227784,0.05875087069319919,0.40173578498347234
North West,1,1,50-54,15-19,0.1734101189891291,0.07969748690022302,0.28494185150631907
South East,1,1,50-54,15-19,0.24327044358463384,0.03565476203729219,0.5716610495904438
South West,1,1,50-54,15-19,0.18630758429249328,0,0.39377451897637433
West Midlands,1,1,50-54,15-19,0.11405922932340021,0.021533348436066056,0.2390648715679953
Yorkshire and the Humber,1,1,50-54,15-19,0.34062773572858374,0.1635113358242182,0.5432785730759994
East Midlands,1,1,50-54,20-24,0.20372785140133598,0,0.5336216138518631
East of England,1,1,50-54,20-24,0.15974202461959774,0,0.38800525875081376
Greater London,1,1,50-54,20-24,0.20317343665578758,0.05092729372021915,0.4040237354788719
North East,1,1,50-54,20-24,0.1738730051997782,0,0.3951686059686366
North West,1,1,50-54,20-24,0.3253585454812946,0.16616287124603757,0.5145484541977421
South East,1,1,50-54,20-24,0.1655206938989198,0,0.4166781280372406
South West,1,1,50-54,20-24,0.11475803386218272,0,0.6314811507293445
West Midlands,1,1,50-54,20-24,0.150164839784836,0,0.34561228806388866
Yorkshire and the Humber,1,1,50-54,20-24,0.17342371682700056,0.04000000015831525,0.3687469394824231
East Midlands,1,1,50-54,25-29,0.2531196221702384,0,0.9732379988859352
East of England,1,1,50-54,25-29,0.17121668230504022,0,0.40903715625058235
Greater London,1,1,50-54,25-29,0.14361391828589407,0.029744285083365792,0.28516888519835576
North East,1,1,50-54,25-29,0.22952134213293254,0.033333333557486,0.5199548316459293
North West,1,1,50-54,25-29,0.20206704619071433,0.09918505449744044,0.32981513047855227
South East,1,1,50-54,25-29,0.12512663440177002,0,0.40981380425424146
South West,1,1,50-54,25-29,0.17158197061363867,0,0.4935680616008305
West Midlands,1,1,50-54,25-29,0.3071504321426405,0.11106431456904789,0.6258936348275748
Yorkshire and the Humber,1,1,50-54,25-29,0.21922851244559974,0.09615207481285555,0.36576485349203397
East Midlands,1,1,50-54,30-34,0.1174036330804878,0,0.28684342043612854
East of England,1,1,50-54,30-34,0.2095717763176129,0.0325000002185489,0.4615830494972731
Greater London,1,1,50-54,30-34,0.13776783549450222,0.027772268138010835,0.28090715082779216
North East,1,1,50-54,30-34,0.1929064619906728,0.03679693323817005,0.3944793187538952
North West,1,1,50-54,30-34,0.3225278235201152,0.15755655970786522,0.5231198849035846
South East,1,1,50-54,30-34,0.07593304944402815,0,0.2500004893520225
South West,1,1,50-54,30-34,0.12825759185413377,0,0.3891477682239476
West Midlands,1,1,50-54,30-34,0.32695973776700393,0.12506461686298975,0.5814876391952374
Yorkshire and the Humber,1,1,50-54,30-34,0.19552229822034306,0.0668412316030717,0.342129516705879
East Midlands,1,1,50-54,35-39,0.08792641019096012,0,0.24724722985083142
East of England,1,1,50-54,35-39,0.09409976320362642,0,0.23310060055364265
Greater London,1,1,50-54,35-39,0.10815204636276816,0,0.24268943639878165
North East,1,1,50-54,35-39,0.14429157666178122,0,0.3190387179180473
North West,1,1,50-54,35-39,0.2172079950982209,0.11665111332659808,0.3537136750714572
South East,1,1,50-54,35-39,0.08988172269175015,0,0.297955138012686
South West,1,1,50-54,35-39,0.058514320876758216,0,0.24599475998466505
West Midlands,1,1,50-54,35-39,0.3043795491961133,0.11966590385594819,0.5859688374172854
Yorkshire and the Humber,1,1,50-54,35-39,0.13555079019073052,0.02272727272727275,0.29878944078004027
East Midlands,1,1,50-54,40-44,0.10463696749267018,0,0.25074050432651407
East of England,1,1,50-54,40-44,0.147593039978263,0,0.33563358297553514
Greater London,1,1,50-54,40-44,0.1621795594966607,0,0.39776563989354063
North East,1,1,50-54,40-44,0.26185930419293174,0.03845035608795798,0.6391941365298242
North West,1,1,50-54,40-44,0.23002784917943167,0.11111042288652763,0.3893891067803541
South East,1,1,50-54,40-44,0.15467330958995518,0,0.3693094911008352
South West,1,1,50-54,40-44,0.10656223374584901,0,0.3094865603468616
West Midlands,1,1,50-54,40-44,0.27639852352667055,0.0999612275504632,0.5062307806754105
Yorkshire and the Humber,1,1,50-54,40-44,0.1524459214846133,0.045405138747317476,0.2949465169568225
East Midlands,1,1,50-54,45-49,0.22670081693583635,0,0.5963708883151378
East of England,1,1,50-54,45-49,0.1373957042211334,0,0.34826455032215775
Greater London,1,1,50-54,45-49,0.15570091874218814,0.029411764775818,0.31964991904064155
North East,1,1,50-54,45-49,0.17549001590446026,0.03765703478045918,0.3471205945880344
North West,1,1,50-54,45-49,0.18780733692976748,0.0776297051890521,0.3184500823627723
South East,1,1,50-54,45-49,0.13649455008534012,0,0.3234654981347204
South West,1,1,50-54,45-49,0.08389057751275662,0,0.28600410280618294
West Midlands,1,1,50-54,45-49,0.20306533527862075,0.08552117749151933,0.33506309289710573
