Participant_IMD,Contact_IMD,Participant_age_group,Contact_age_group,mean,lower,upper
1,5,35-49,0-4,0.0326378429926026,0.016878417855245204,0.052883623900607184
1,5,35-49,12-17,0.07527463972641521,0.047544779086257975,0.11086272205796535
1,5,35-49,18-25,0.10577275874926219,0.0721516332100442,0.15171761383378599
1,5,35-49,26-34,0.12023773188891802,0.0891718211142166,0.1523181065543645
1,5,35-49,35-49,0.2398494123053241,0.1926571850202976,0.2908044569746972
1,5,35-49,5-11,0.05393165809678815,0.03665513396841599,0.07326164450906643
1,5,35-49,50-69,0.2066521429971582,0.16273931743722356,0.2578496885250236
1,5,35-49,70-79,0.05395352353665785,0.03023194433757243,0.08469596874841678
1,5,35-49,80+,0.011898477817696786,0.0030671722914297826,0.024992403636096266
1,5,5-11,0-4,0.08301337219962303,0.04944360470566491,0.12555620662757846
1,5,5-11,12-17,0.15401864071090646,0.0996299547925389,0.21712067741161725
1,5,5-11,18-25,0.10811636588375499,0.06163686149551571,0.17665304081747552
1,5,5-11,26-34,0.11736061291254572,0.07340777708209045,0.17906461415567593
1,5,5-11,35-49,0.13607517500398925,0.09168878523881491,0.1881598395046635
1,5,5-11,5-11,0.5845945764902128,0.4481701642678446,0.7490533750537248
1,5,5-11,50-69,0.11502995733821099,0.07218420163676109,0.16646198832073927
1,5,5-11,70-79,0.040523875155930006,0.017546255188712282,0.07039960462830373
1,5,5-11,80+,0.008527971419981028,0,0.02238065029649384
1,5,50-69,0-4,0.021443081799413663,0.0081966220674507,0.03971380344371892
1,5,50-69,12-17,0.03846662095478919,0.01985010533448166,0.06134125125671983
1,5,50-69,18-25,0.06861592552005842,0.03891909089571551,0.11361346635673336
1,5,50-69,26-34,0.11763784915415613,0.08198711238666416,0.16510079059463584
1,5,50-69,35-49,0.19580108065823104,0.1499471405661742,0.24696230394022667
1,5,50-69,5-11,0.037677312271796694,0.01927465451605164,0.06102522518354466
1,5,50-69,50-69,0.21995823077568477,0.17302832443376073,0.26752614159327026
1,5,50-69,70-79,0.05605511340348841,0.035065529052318384,0.08288533799531789
1,5,50-69,80+,0.026138030904912356,0.012163938193691477,0.04407868813397954
1,5,70-79,0-4,0.016456800511467865,0,0.04570501389550339
1,5,70-79,12-17,0.04022240094695849,0.007115931586740753,0.09200837591824579
1,5,70-79,18-25,0.03572617623011029,0.005290537816851492,0.08212418474022483
1,5,70-79,26-34,0.03974687574668258,0.011982597732131978,0.07979299326520652
1,5,70-79,35-49,0.09122880905492106,0.0473156692192999,0.15186211661751597
1,5,70-79,5-11,0.03588398243051634,0.007287520223026141,0.08157879712539334
1,5,70-79,50-69,0.16948701920269443,0.09866533267243843,0.24734716681551108
1,5,70-79,70-79,0.1503082300173471,0.08410729141342516,0.24668731680764605
1,5,70-79,80+,0.06123223972998775,0.014698812231648326,0.12935866104008378
1,5,80+,0-4,0.015076426860390332,0,0.11112792456990828
1,5,80+,12-17,0.013530734334045138,0,0.06104794638623068
1,5,80+,18-25,0.04056520743959194,0,0.13646030966724892
1,5,80+,26-34,0.039425847275111475,0,0.1211917655127319
1,5,80+,35-49,0.10134676257594974,0.0160781950661098,0.25980138353868676
1,5,80+,5-11,0.01095257159176732,0,0.045454545782680406
1,5,80+,50-69,0.18797919836130406,0.0724790017651855,0.3811679800486323
1,5,80+,70-79,0.11470102408716319,0.028003430577215244,0.26407191153527915
1,5,80+,80+,0.08626879492413032,0,0.22941597422711257
2,1,0-4,0-4,0.5782951751956708,0.38265745517993277,0.815442197444244
2,1,0-4,12-17,0.11540841539506204,0.07124085952487412,0.1635734051555112
2,1,0-4,18-25,0.14675944879566855,0.07804384026473017,0.228070826937258
2,1,0-4,26-34,0.3241425220957711,0.20718273964756365,0.4758567999082262
2,1,0-4,35-49,0.24904248827634196,0.154807260750352,0.36935263371604465
2,1,0-4,5-11,0.293713050816665,0.19825187230187025,0.40195643245282414
2,1,0-4,50-69,0.202717872348878,0.10424890281369079,0.3170859771508041
2,1,0-4,70-79,0.04083303525101716,0.00609756097672135,0.087791195657277
2,1,0-4,80+,0.009163797260607339,0,0.05641177856696246
2,1,12-17,0-4,0.10196695417698604,0.06339806983336527,0.15152980474956296
2,1,12-17,12-17,1.0110393674978306,0.7650269907706935,1.2923357068984063
2,1,12-17,18-25,0.21072457339976636,0.1338610863860068,0.30705374194739365
2,1,12-17,26-34,0.15866545267025092,0.10409728904726563,0.21531789363204074
2,1,12-17,35-49,0.2874907032953259,0.19833278844487778,0.39241924328369776
2,1,12-17,5-11,0.31803369639777507,0.22407702553957742,0.42027449515678517
2,1,12-17,50-69,0.14377044625054242,0.08781658331034344,0.2188074173509339
2,1,12-17,70-79,0.040520635358165136,0.012819556118873974,0.0795190496811711
2,1,12-17,80+,0.009944903612978168,0,0.03251502696786965
2,1,18-25,0-4,0.12377774467486627,0.0633047133443095,0.20308044094047425
2,1,18-25,12-17,0.1325074496861306,0.07754518579125363,0.2089418081451973
2,1,18-25,18-25,0.5029817467405673,0.3607546152397188,0.6514949525393292
2,1,18-25,26-34,0.35154039660576697,0.2558555713287531,0.4633946852487936
2,1,18-25,35-49,0.33582685590929257,0.24032390217133986,0.4401066561360676
2,1,18-25,5-11,0.20391882189181543,0.12384548619312724,0.31999481109625216
2,1,18-25,50-69,0.2210045333218791,0.12993187126359015,0.3426645319519396
2,1,18-25,70-79,0.05505272160119426,0.01922848446370211,0.10897582449618569
2,1,18-25,80+,0.020149659597692566,0.002702702702702705,0.05053273271891828
2,1,26-34,0-4,0.10573449528064177,0.06620513926672915,0.15898641705218508
2,1,26-34,12-17,0.0976875289224518,0.06934455373172835,0.136769425098778
2,1,26-34,18-25,0.2576301398579504,0.1973892718714542,0.32683474634281706
2,1,26-34,26-34,0.44301405397356514,0.36582849344547386,0.5286286746379376
2,1,26-34,35-49,0.36355101389487754,0.2968463778296231,0.43967891617921673
2,1,26-34,5-11,0.1432894478455547,0.1041448846717489,0.1887262840842774
2,1,26-34,50-69,0.2759076633737387,0.2017250066641301,0.36297202804602263
2,1,26-34,70-79,0.02982379112354017,0.012689768566062042,0.05555100008538611
2,1,26-34,80+,0.01081478623584291,0.00165562913907285,0.031051842274624784
2,1,35-49,0-4,0.08275068889010756,0.05130983804969605,0.12241768016611085
2,1,35-49,12-17,0.11311537450559904,0.07823084569816117,0.15534311424989694
2,1,35-49,18-25,0.15677137689814663,0.11893856799153067,0.19962338467377505
2,1,35-49,26-34,0.22916498761256432,0.18846588649065796,0.2792878765953903
2,1,35-49,35-49,0.3698601232296084,0.3107959016551758,0.43855093785969884
2,1,35-49,5-11,0.10396847306680537,0.07462180207814977,0.13934405743792475
2,1,35-49,50-69,0.2718410534392488,0.2163126688885584,0.33464859215028653
2,1,35-49,70-79,0.033322808897941286,0.018066188287572848,0.05461817821719193
2,1,35-49,80+,0.012164859685698658,0.002100840336134455,0.031599353479219786
2,1,5-11,0-4,0.21455382958871388,0.15119387167736792,0.29476784465113337
2,1,5-11,12-17,0.24142840649235875,0.17264172992408564,0.3206147815286608
2,1,5-11,18-25,0.15379397852759766,0.1023088928456603,0.21428982306221434
2,1,5-11,26-34,0.2050424131332199,0.15026299139567556,0.27311610648573914
2,1,5-11,35-49,0.27199542312997976,0.19672434826291024,0.3565565527780602
2,1,5-11,5-11,1.2601244442857495,1.0121157198713675,1.518447452304344
2,1,5-11,50-69,0.11911648096043041,0.07376572911097452,0.17201428152215395
2,1,5-11,70-79,0.04402080328644,0.017154681500188902,0.07859098764509152
2,1,5-11,80+,0.010981322891197434,0,0.033930918520135994
2,1,50-69,0-4,0.05595545583502035,0.030716315623665155,0.08846005977145162
2,1,50-69,12-17,0.05128629222522324,0.03252931840283956,0.07261116908523402
2,1,50-69,18-25,0.1086733023562421,0.07496472699590309,0.153598371378122
2,1,50-69,26-34,0.15467783328757262,0.11901463276471096,0.19659837945576858
2,1,50-69,35-49,0.25624712751536166,0.20590857429306061,0.31724420918137475
2,1,50-69,5-11,0.05141027524039085,0.03360205584704247,0.07411750633303797
2,1,50-69,50-69,0.2813321721303843,0.2274124995189507,0.34318501416469815
2,1,50-69,70-79,0.04575871542825516,0.028509020367148946,0.06738739265809812
2,1,50-69,80+,0.028557448802525965,0.010932236953114736,0.05648442457595428
2,1,70-79,0-4,0.03620698313156073,0.007459943102586697,0.0832525030159776
2,1,70-79,12-17,0.04893981912764868,0.018557973160325657,0.09307368749892851
2,1,70-79,18-25,0.081251492072445,0.032579374263994716,0.14829437756647246
2,1,70-79,26-34,0.06544045704246003,0.03095585014782542,0.1068255932092212
2,1,70-79,35-49,0.1309623078992197,0.07178884771058391,0.208368536849414
2,1,70-79,5-11,0.04620088253604536,0.018223457609484562,0.0826863309630435
2,1,70-79,50-69,0.15274231921855003,0.08894944083771815,0.22219759163059605
2,1,70-79,70-79,0.1255988232647583,0.06619766730460376,0.20627177894809592
2,1,70-79,80+,0.060261223215126315,0.013154109707712993,0.1460490257203504
2,1,80+,0-4,0.06609347908469773,0,0.21428632566071323
2,1,80+,12-17,0.015708627702214564,0,0.0477532081630954
2,1,80+,18-25,0.06955875376642638,0.013733234751897737,0.1472293141041227
2,1,80+,26-34,0.03380391043523307,0.00490711512366179,0.08569957997200266
2,1,80+,35-49,0.06226528054135107,0.014269769439551628,0.1333889138773164
2,1,80+,5-11,0.011970475712660963,0,0.041713493375491476
2,1,80+,50-69,0.2167719154664697,0.08232935505964113,0.3952959012509206
2,1,80+,70-79,0.12917721903765989,0.02987928435226398,0.25982581810465977
2,1,80+,80+,0.11551734857283939,0.01666666666897315,0.26401739642908506
2,2,0-4,0-4,1.1075958659865712,0.6486369154212778,1.7746285382989528
2,2,0-4,12-17,0.20985433056018019,0.13919724797676736,0.2900715359178183
2,2,0-4,18-25,0.39179981221187943,0.26865256359638057,0.5410678628807519
2,2,0-4,26-34,0.7950448921900877,0.6338911675337854,0.9687148798875843
2,2,0-4,35-49,0.6580206023542706,0.49364253639821754,0.828251496785926
2,2,0-4,5-11,0.5800197897537372,0.4535815711417919,0.7185060197651961
2,2,0-4,50-69,0.36373952648336033,0.23999646633613203,0.5172953597959989
2,2,0-4,70-79,0.0681459157655094,0.020883017040331256,0.13777522761941988
2,2,0-4,80+,0.05330911421562917,0,0.15953883487876236
2,2,12-17,0-4,0.15837967174375853,0.10505389325703147,0.2189205937196385
2,2,12-17,12-17,1.4385776216334187,1.0143082799190364,1.9282797016088649
2,2,12-17,18-25,0.35467232821746886,0.25600246228092655,0.46480138006348
2,2,12-17,26-34,0.33986510645217555,0.2589242448546704,0.43310366285870733
2,2,12-17,35-49,0.8328466119264621,0.7146685265990212,0.9711197143270001
2,2,12-17,5-11,0.4230371411604929,0.3233987953494474,0.535124008591097
2,2,12-17,50-69,0.435855874742578,0.3458143265160362,0.5289635314506681
2,2,12-17,70-79,0.07222731064667803,0.035689521177677264,0.1244825240223322
2,2,12-17,80+,0.01793448761220756,0.002427184466019415,0.04431292413463676
2,2,18-25,0-4,0.19903839931928463,0.13647831000574592,0.2748681290654936
2,2,18-25,12-17,0.23873629516250353,0.17231984154104277,0.3128661320167478
2,2,18-25,18-25,0.9312267754257855,0.6886138301971403,1.2289404086298452
2,2,18-25,26-34,0.56629270782377,0.45673829376471176,0.6890769226064953
2,2,18-25,35-49,0.5290981353579344,0.4287643083747606,0.6542965584753352
2,2,18-25,5-11,0.24381904326440793,0.1747218363165624,0.3272579188631921
2,2,18-25,50-69,0.48859610834239475,0.375675069519412,0.64252100127285094
2,2,18-25,70-79,0.0807604556347467,0.036044467113923506,0.14851903561119767
2,2,18-25,80+,0.04779504293711219,0.013416606443185874,0.09649424304001676
2,2,26-34,0-4,0.3066601929942656,0.24450089508504685,0.3736471926816904
2,2,26-34,12-17,0.17369640442384626,0.13232959046281034,0.22134825715608153
2,2,26-34,18-25,0.42996596095600065,0.3467851813572397,0.5231916588502277
2,2,26-34,26-34,0.9077638113868358,0.7728739405378475,1.0600743924983984
2,2,26-34,35-49,0.5644473404008559,0.4875394459561476,0.6506236337663177
2,2,26-34,5-11,0.3464416933583481,0.2878672168146021,0.40776264621941016
2,2,26-34,50-69,0.4621084218202272,0.380310621019526,0.5516105042085983
2,2,26-34,70-79,0.06622874290909966,0.04086052641207086,0.09623744210318404
2,2,26-34,80+,0.02505331054114194,0.005032718122168502,0.054994733186790254
2,2,35-49,0-4,0.17888721464418697,0.134199959773639,0.22516559930618027
2,2,35-49,12-17,0.3000014343340478,0.2574322570120967,0.3498090801309461
2,2,35-49,18-25,0.28314141273744786,0.2294487995549197,0.350140058215532
2,2,35-49,26-34,0.39782996237820417,0.3436242596251422,0.45856815546301427
2,2,35-49,35-49,0.7669911452945755,0.663241671008051,0.8865349706510621
2,2,35-49,5-11,0.3205785679921081,0.2795971932921758,0.3678816251405
2,2,35-49,50-69,0.48002412491556096,0.4108090751997962,0.5556563623336122
2,2,35-49,70-79,0.0874580639115352,0.06353329633613351,0.11534363536077959
2,2,35-49,80+,0.03688850530818322,0.013541108675414604,0.06735842277131061
2,2,5-11,0-4,0.38745617485696404,0.30299480059952255,0.47996568211598917
2,2,5-11,12-17,0.37443528759338035,0.2862441832219241,0.47364472893625514
2,2,5-11,18-25,0.32060829234400035,0.2297493617670933,0.4303257084353248
2,2,5-11,26-34,0.5999902248926691,0.4985471421800447,0.706189833666908
2,2,5-11,35-49,0.7877246739216669,0.6870253657160087,0.9039576008484359
2,2,5-11,5-11,1.9555822896809734,1.5315272048586748,2.513856258689876
2,2,5-11,50-69,0.3047167252720932,0.2357869849277923,0.3811238992376708
2,2,5-11,70-79,0.06476900483898299,0.034621138008849,0.10626863090379166
2,2,5-11,80+,0.01502165839843394,0,0.048732972784833274
2,2,50-69,0-4,0.08606985459009192,0.05678915667866447,0.12240499906134808
2,2,50-69,12-17,0.13665388200321354,0.10842315753723333,0.16584592338821894
2,2,50-69,18-25,0.22758200998926373,0.17498479002245815,0.29927831686190665
2,2,50-69,26-34,0.2834906258992991,0.23330995692374404,0.3383976567117362
2,2,50-69,35-49,0.41781480626646755,0.35756976630560483,0.48364539057279
2,2,50-69,5-11,0.10793867672164681,0.08352195016065174,0.1350041068929667
2,2,50-69,50-69,0.7402772082460224,0.6389851968535671,0.8582342116529154
2,2,50-69,70-79,0.1279249764878649,0.10331886755877662,0.15777605730375235
2,2,50-69,80+,0.09059421154734108,0.05675881598571158,0.13090346142716158
2,2,70-79,0-4,0.04974219297384555,0.015243276898217459,0.10056717093424551
2,2,70-79,12-17,0.06985621288709211,0.0345178958887468,0.12039597793368134
2,2,70-79,18-25,0.11604093233662689,0.05179061381715408,0.21340007589859508
2,2,70-79,26-34,0.12533312110020053,0.07732560033716694,0.18212242080522187
2,2,70-79,35-49,0.23482543978531872,0.17058729162166797,0.3096983707234808
2,2,70-79,5-11,0.07077380500111774,0.03783089884500284,0.11612090350960536
2,2,70-79,50-69,0.394620706330163,0.3187162164313131,0.4867047927978413
2,2,70-79,70-79,0.4585952180488264,0.3333344817026748,0.6234960906606444
2,2,70-79,80+,0.17452069026534384,0.09212846157928686,0.26809871681053943
2,2,80+,0-4,0.0669189582181075,0,0.20026918065517973
2,2,80+,12-17,0.02983013203320068,0.004037095157433422,0.07370494247149059
2,2,80+,18-25,0.1181021800077829,0.03315261106327728,0.23843854426957392
2,2,80+,26-34,0.08153556288248616,0.016378893489786033,0.1789794014884191
2,2,80+,35-49,0.17033306167084858,0.06252621188718625,0.3110282263838848
2,2,80+,5-11,0.02822837067011467,0,0.09157793255172815
2,2,80+,50-69,0.48060422287349375,0.30110672836727354,0.694445652499283
2,2,80+,70-79,0.30013008491551424,0.15843693349417076,0.4610598922096183
2,2,80+,80+,0.2883432566232383,0.08686594241719924,0.562500004301479
2,3,0-4,0-4,0.4592625270023718,0.2974068847562259,0.6821954810156826
2,3,0-4,12-17,0.09801483055840413,0.05097400308998796,0.15037134318790094
2,3,0-4,18-25,0.1528157785911693,0.07529874263570982,0.25749370079863304
2,3,0-4,26-34,0.255562516041362,0.15292781870890326,0.37775347430623935
2,3,0-4,35-49,0.2486549912838729,0.1572637045423235,0.36270499977484777
2,3,0-4,5-11,0.2887153690571417,0.18605743875269692,0.41011476496957533
2,3,0-4,50-69,0.24564780356526605,0.1406842230475949,0.3839407024141856
2,3,0-4,70-79,0.05387191017623414,0.015284548050290522,0.1138660181889427
2,3,0-4,80+,0.025485638443215535,0,0.08800263604543036
2,3,12-17,0-4,0.07445434819221344,0.04125406729987105,0.11495806759060696
2,3,12-17,12-17,0.8863646893976554,0.6718033819094981,1.1209466679479831
2,3,12-17,18-25,0.1509485382825372,0.07907492484255702,0.23713734287294305
2,3,12-17,26-34,0.1579721388445087,0.10366366561604334,0.22678480720015046
2,3,12-17,35-49,0.28629155356193553,0.19603956691671076,0.3939580743615598
2,3,12-17,5-11,0.2066017120039796,0.136230455315449,0.2805946085564878
2,3,12-17,50-69,0.165258718187136,0.09787315876493481,0.24439543665326804
2,3,12-17,70-79,0.05168615723524579,0.01956187641661868,0.09956183187571589
2,3,12-17,80+,0.014335869409409674,0,0.04469434015785385
2,3,18-25,0-4,0.08190383820121196,0.04123609365398734,0.1320432651102803
2,3,18-25,12-17,0.12168569013291045,0.06919414197465372,0.18670706611382404
2,3,18-25,18-25,0.3990244696816298,0.28676497047008476,0.5343587198171049
2,3,18-25,26-34,0.30134984147880983,0.2176177617675531,0.3971235227637759
2,3,18-25,35-49,0.2737350748089921,0.20110398163731677,0.365677426240217
2,3,18-25,5-11,0.10766936359903934,0.06410990301012488,0.1641904196308349
2,3,18-25,50-69,0.23913363819837813,0.15420937532719142,0.36068326487603464
2,3,18-25,70-79,0.05330526764177609,0.0164953115682935,0.11434804607970411
2,3,18-25,80+,0.04099611133164809,0.010181639001160227,0.08643285780784278
2,3,26-34,0-4,0.09903486241527726,0.05919655403050454,0.1479188593163203
2,3,26-34,12-17,0.07473936083487392,0.047611034380988466,0.10735470835402533
2,3,26-34,18-25,0.20349858814283625,0.15762452230154225,0.2594583084891637
2,3,26-34,26-34,0.39216955878678167,0.3205663499087924,0.4706249708322218
2,3,26-34,35-49,0.31888179712062914,0.2564540619418798,0.3840314800848875
2,3,26-34,5-11,0.10826372967312571,0.07486197021233872,0.14693983145715647
2,3,26-34,50-69,0.2553542746142976,0.18991520557143063,0.327179788452672
2,3,26-34,70-79,0.03682106166435927,0.017881609689446243,0.05936908727118621
2,3,26-34,80+,0.015646135501254727,0.003333056478408855,0.0356453266354456
2,3,35-49,0-4,0.06025050970320792,0.03557026407031897,0.0920942044716719
2,3,35-49,12-17,0.09009186354719358,0.06319699678635314,0.1248613496678699
2,3,35-49,18-25,0.1235366986800397,0.09049127580477051,0.16018505516212772
2,3,35-49,26-34,0.21287697803237304,0.17179364894092375,0.26030400046498176
2,3,35-49,35-49,0.3604146487693632,0.29692468804666616,0.43170541577985794
2,3,35-49,5-11,0.0807691626878214,0.05731288387557016,0.11035722585463387
2,3,35-49,50-69,0.2876088793211191,0.22585824275279945,0.36172565267110496
2,3,35-49,70-79,0.05036108438865019,0.030228313347133454,0.07585599515677338
2,3,35-49,80+,0.018907465837662625,0.00555555555610165,0.040042253252765864
2,3,5-11,0-4,0.20138307749551806,0.13211109208084815,0.2808756197614694
2,3,5-11,12-17,0.1897325465865848,0.12848206914441074,0.25950723208362975
2,3,5-11,18-25,0.1427490599868138,0.0869233099684878,0.219232980528055
2,3,5-11,26-34,0.197037709042506,0.13438453181433077,0.2697042105418796
2,3,5-11,35-49,0.206672299601286,0.14434988738136206,0.2757715622169219
2,3,5-11,5-11,1.0394926245459657,0.8220524090070567,1.2862241605843567
2,3,5-11,50-69,0.16631908583183844,0.10346626832683703,0.23508778500712418
2,3,5-11,70-79,0.04167670510838835,0.01625529298969304,0.07388995664024396
2,3,5-11,80+,0.006595659139280272,0,0.02361833098404613
2,3,50-69,0-4,0.053503777286929934,0.02883129231121707,0.08519942056874454
2,3,50-69,12-17,0.044103547686536175,0.02505240840907809,0.06715932516649041
2,3,50-69,18-25,0.08359327450368977,0.05723162296846982,0.11970472148985044
2,3,50-69,26-34,0.1566539721539986,0.11781079424670293,0.20382700363499773
2,3,50-69,35-49,0.25429427960708584,0.20314918636113782,0.31229778787223866
2,3,50-69,5-11,0.05303348161876143,0.032523126141787144,0.07698778327545219
2,3,50-69,50-69,0.31837431140183736,0.2633167832279536,0.38208830883011674
2,3,50-69,70-79,0.06770646115518143,0.046313660746278226,0.0930288244830493
2,3,50-69,80+,0.04242116160963915,0.021982780209821737,0.07094869948434389
2,3,70-79,0-4,0.03369034714660439,0.00628930817726155,0.07559654437749957
2,3,70-79,12-17,0.043842751397074865,0.014093338456755273,0.09282464411601003
2,3,70-79,18-25,0.040894714555905064,0.01077848181211216,0.0918175389724803
2,3,70-79,26-34,0.06518300880108212,0.026516913422751722,0.11024103805238719
2,3,70-79,35-49,0.1164799323294993,0.06570172949986329,0.1788763941554283
2,3,70-79,5-11,0.0462574039321063,0.01633191956467299,0.0896225984534024
2,3,70-79,50-69,0.16566657964572937,0.1092116803078142,0.23417098937324085
2,3,70-79,70-79,0.1548711249707985,0.09093438813718185,0.23964909710566842
2,3,70-79,80+,0.09078310983229236,0.03374273621959267,0.1718197498456586
2,3,80+,0-4,0.01933726417186869,0,0.07245517617636676
2,3,80+,12-17,0.0158218347513961,0,0.05419919092951665
2,3,80+,18-25,0.04680820152602966,0,0.11629257727086338
2,3,80+,26-34,0.04393626070470274,0.005328665576731386,0.11382951235786942
2,3,80+,35-49,0.08060979557560058,0.018900149575106367,0.17449638977457022
2,3,80+,5-11,0.012502745084315503,0,0.04317997638416143
2,3,80+,50-69,0.18883012268426588,0.08552197799539786,0.3336117369314784
2,3,80+,70-79,0.14292448735276864,0.053462688088691965,0.2660794549523124
2,3,80+,80+,0.1302403245216574,0.02272727272727275,0.2648837581979934
2,4,0-4,0-4,0.40461554814094264,0.2522782586267682,0.589635099516196
2,4,0-4,12-17,0.099002069792185,0.050864392031334214,0.1527414612335279
2,4,0-4,18-25,0.13639022578033308,0.06504060301343866,0.23602805228642487
2,4,0-4,26-34,0.19024441963806965,0.11179623596137601,0.2933677653246634
2,4,0-4,35-49,0.21913721741264738,0.1312173427877046,0.3140296800188122
2,4,0-4,5-11,0.2853634489479344,0.18757902562345796,0.39607318507400763
2,4,0-4,50-69,0.25393477127358766,0.13674584298442774,0.39547967909706916
2,4,0-4,70-79,0.0680705207216334,0.021738813703420828,0.13614099553411754
2,4,0-4,80+,0.02495239936363403,0,0.08132897141815007
2,4,12-17,0-4,0.0766378614997176,0.04210756954263223,0.11723987029597581
2,4,12-17,12-17,0.7609033944994326,0.5571487981248164,0.9790882191046928
2,4,12-17,18-25,0.13096078487765506,0.07044743101378254,0.2151456724365342
2,4,12-17,26-34,0.12839647493151565,0.08175304384334336,0.18838351301954118
2,4,12-17,35-49,0.24360271426181657,0.16842029079456697,0.3328576411999702
2,4,12-17,5-11,0.16652296724905677,0.10844864782917052,0.23112549894190504
2,4,12-17,50-69,0.16093232733549975,0.0969790318697902,0.24123671836315075
2,4,12-17,70-79,0.058094318633928346,0.02147249000873995,0.10923336191533592
2,4,12-17,80+,0.01631873706208024,0.002074474469325471,0.042970467417638145
2,4,18-25,0-4,0.0645985613576019,0.028880666533649922,0.1147419815979315
2,4,18-25,12-17,0.10623278078628567,0.059185935193898816,0.16596830769134013
2,4,18-25,18-25,0.33579423869224023,0.2391802383062092,0.4524417627131367
2,4,18-25,26-34,0.2595631447913994,0.18866131259833077,0.3447779375309765
2,4,18-25,35-49,0.24547461834797515,0.17750586646086633,0.3279732650184902
2,4,18-25,5-11,0.08963303950795305,0.052638548094621526,0.1302041166963114
2,4,18-25,50-69,0.19983970362911238,0.12486642317847897,0.3041845043950916
2,4,18-25,70-79,0.05526693183854425,0.019572442240040795,0.115904708190479
2,4,18-25,80+,0.036370672458803814,0.009425387420280252,0.07569473618066987
2,4,26-34,0-4,0.08080077903523168,0.046518433646269626,0.12743202121720046
2,4,26-34,12-17,0.061010224536262515,0.03803964968813453,0.08723941293891575
2,4,26-34,18-25,0.18841761300473306,0.14004032320967935,0.24046193388089981
2,4,26-34,26-34,0.33438461645915823,0.26708072260731913,0.40886161801192805
2,4,26-34,35-49,0.28430898336583676,0.23219443837495446,0.3434837887859893
2,4,26-34,5-11,0.09935665727703447,0.06791237333126766,0.13460497395019724
2,4,26-34,50-69,0.2277991408758201,0.17072692589688393,0.2982403088759112
2,4,26-34,70-79,0.043646968594517464,0.02034073878796482,0.07144851042241163
2,4,26-34,80+,0.013008991783226969,0.0016554925360085702,0.030877280126627257
2,4,35-49,0-4,0.0523316577803215,0.03060172414168586,0.08086896679245167
2,4,35-49,12-17,0.0813197240494769,0.05568593151678994,0.11234166350252162
2,4,35-49,18-25,0.10872522564470395,0.07779133826177073,0.1412519422580065
2,4,35-49,26-34,0.17868581366341987,0.1398908326991608,0.21958047146195322
2,4,35-49,35-49,0.32351455592945905,0.26841921255878154,0.3886884066792374
2,4,35-49,5-11,0.07413634101588379,0.05030287443859961,0.10170555628809812
2,4,35-49,50-69,0.256619063743117,0.20639853182876178,0.31464586510605075
2,4,35-49,70-79,0.05690187038360541,0.03432266762500372,0.08479213605249342
2,4,35-49,80+,0.021328321798332554,0.006100460521717308,0.043696102832339545
2,4,5-11,0-4,0.18649439576581134,0.12011408596779301,0.26614116252205533
2,4,5-11,12-17,0.19736497745307774,0.13165436633671623,0.2723481968631512
2,4,5-11,18-25,0.12518561098331046,0.07467979799509578,0.1952005318402349
2,4,5-11,26-34,0.15654887558671113,0.1043338427056901,0.22161099665173278
2,4,5-11,35-49,0.18295042271798728,0.12388311781328898,0.2474829227926683
2,4,5-11,5-11,0.8656160691167571,0.6850532370223962,1.0780781115492777
2,4,5-11,50-69,0.1545039655277466,0.09716654827106724,0.22420041257262596
2,4,5-11,70-79,0.04867238337315767,0.01983985145642288,0.08585019723692099
2,4,5-11,80+,0.011448660793567269,0,0.0326124907307774
2,4,50-69,0-4,0.047323294863739,0.02505598028769172,0.07572068383954057
2,4,50-69,12-17,0.03882765868948261,0.02254714292447581,0.061417002974175676
2,4,50-69,18-25,0.07910334353252844,0.05120345554040346,0.12108410473050929
2,4,50-69,26-34,0.12807386480496294,0.0930296895520381,0.16909673970197323
2,4,50-69,35-49,0.23155251599982926,0.18415703485423196,0.28516199739702536
2,4,50-69,5-11,0.0496489960854827,0.0295488718914414,0.07604718791037289
2,4,50-69,50-69,0.290287266801086,0.23567480578629016,0.350570627642254
2,4,50-69,70-79,0.07066169781021596,0.0489181219282985,0.09675044368608084
2,4,50-69,80+,0.042195451642752915,0.022400348212954887,0.06950236052989225
2,4,70-79,0-4,0.027547299090657958,0.0039045602606958044,0.060664428482971065
2,4,70-79,12-17,0.03882744362430447,0.010737971304944645,0.0842542749923552
2,4,70-79,18-25,0.04817977076594997,0.013196657606737269,0.1102792028338542
2,4,70-79,26-34,0.04894756043048054,0.01937324868868729,0.08770564038382567
2,4,70-79,35-49,0.09919096882756373,0.05315481338554565,0.15032449710527299
2,4,70-79,5-11,0.0378836925922694,0.011316841009551267,0.07615404917736482
2,4,70-79,50-69,0.15812719143080559,0.09933384330591244,0.227682109030472
2,4,70-79,70-79,0.1618765776288128,0.09591605821505134,0.2428699566102511
2,4,70-79,80+,0.09040042158012426,0.034209737167901134,0.1631143993571985
2,4,80+,0-4,0.02027998350888494,0,0.07559589637592841
2,4,80+,12-17,0.01419672844549441,0,0.05173175799772485
2,4,80+,18-25,0.054619130651716245,0.006297256509295778,0.1319086413088575
2,4,80+,26-34,0.035047959219447165,0,0.09136843139116224
2,4,80+,35-49,0.07719266307224702,0.013996342033249448,0.1809807522126042
2,4,80+,5-11,0.008963108219364704,0,0.03645160535126842
